BaseCode,SectionBreakStartKM,break_date,last_fail_if_available_otherwise_null,r_date,rul,p_key,partition_col,target
ARTC-11,178.02,2023-11-27,null,2023-09-21,68,ARTC-11_178.02_20m_2023-09-21,ARTC-11_178.02,0
ARTC-11,178.02,2023-11-27,null,2023-09-22,67,ARTC-11_178.02_20m_2023-09-22,ARTC-11_178.02,0
ARTC-11,178.02,2023-11-27,null,2023-09-23,66,ARTC-11_178.02_20m_2023-09-23,ARTC-11_178.02,0
ARTC-11,178.02,2023-11-27,null,2023-09-24,65,ARTC-11_178.02_20m_2023-09-24,ARTC-11_178.02,0
ARTC-11,178.02,2023-11-27,null,2023-09-25,64,ARTC-11_178.02_20m_2023-09-25,ARTC-11_178.02,0
ARTC-11,178.02,2023-11-27,null,2023-09-26,63,ARTC-11_178.02_20m_2023-09-26,ARTC-11_178.02,0
ARTC-11,178.02,2023-11-27,null,2023-09-27,62,ARTC-11_178.02_20m_2023-09-27,ARTC-11_178.02,0
ARTC-11,178.02,2023-11-27,null,2023-09-28,61,ARTC-11_178.02_20m_2023-09-28,ARTC-11_178.02,0
ARTC-11,178.02,2023-11-27,null,2023-09-29,60,ARTC-11_178.02_20m_2023-09-29,ARTC-11_178.02,0
ARTC-11,178.02,2023-11-27,null,2023-09-30,59,ARTC-11_178.02_20m_2023-09-30,ARTC-11_178.02,0
ARTC-11,178.02,2023-11-27,null,2023-10-01,58,ARTC-11_178.02_20m_2023-10-01,ARTC-11_178.02,0
ARTC-11,178.02,2023-11-27,null,2023-10-02,57,ARTC-11_178.02_20m_2023-10-02,ARTC-11_178.02,0
ARTC-11,178.02,2023-11-27,null,2023-10-03,56,ARTC-11_178.02_20m_2023-10-03,ARTC-11_178.02,0
ARTC-11,178.02,2023-11-27,null,2023-10-07,52,ARTC-11_178.02_20m_2023-10-07,ARTC-11_178.02,0
ARTC-11,178.02,2023-11-27,null,2023-10-08,51,ARTC-11_178.02_20m_2023-10-08,ARTC-11_178.02,0
ARTC-11,178.02,2023-11-27,null,2023-10-09,50,ARTC-11_178.02_20m_2023-10-09,ARTC-11_178.02,0
ARTC-11,178.02,2023-11-27,null,2023-10-10,49,ARTC-11_178.02_20m_2023-10-10,ARTC-11_178.02,0
ARTC-11,178.02,2023-11-27,null,2023-10-11,48,ARTC-11_178.02_20m_2023-10-11,ARTC-11_178.02,0
ARTC-11,178.02,2023-11-27,null,2023-10-12,47,ARTC-11_178.02_20m_2023-10-12,ARTC-11_178.02,0
ARTC-11,178.02,2023-11-27,null,2023-10-13,46,ARTC-11_178.02_20m_2023-10-13,ARTC-11_178.02,0
ARTC-11,178.02,2023-11-27,null,2023-10-14,45,ARTC-11_178.02_20m_2023-10-14,ARTC-11_178.02,0
ARTC-11,178.02,2023-11-27,null,2023-10-15,44,ARTC-11_178.02_20m_2023-10-15,ARTC-11_178.02,0
ARTC-11,178.02,2023-11-27,null,2023-10-16,43,ARTC-11_178.02_20m_2023-10-16,ARTC-11_178.02,0
ARTC-11,178.02,2023-11-27,null,2023-10-17,42,ARTC-11_178.02_20m_2023-10-17,ARTC-11_178.02,0
ARTC-11,178.02,2023-11-27,null,2023-10-18,41,ARTC-11_178.02_20m_2023-10-18,ARTC-11_178.02,0
ARTC-11,178.02,2023-11-27,null,2023-10-19,40,ARTC-11_178.02_20m_2023-10-19,ARTC-11_178.02,0
ARTC-11,178.02,2023-11-27,null,2023-10-20,39,ARTC-11_178.02_20m_2023-10-20,ARTC-11_178.02,0
ARTC-11,178.02,2023-11-27,null,2023-10-21,38,ARTC-11_178.02_20m_2023-10-21,ARTC-11_178.02,0
ARTC-11,178.02,2023-11-27,null,2023-10-22,37,ARTC-11_178.02_20m_2023-10-22,ARTC-11_178.02,0
ARTC-11,178.02,2023-11-27,null,2023-10-23,36,ARTC-11_178.02_20m_2023-10-23,ARTC-11_178.02,0
ARTC-11,178.02,2023-11-27,null,2023-10-24,35,ARTC-11_178.02_20m_2023-10-24,ARTC-11_178.02,0
ARTC-11,178.02,2023-11-27,null,2023-10-25,34,ARTC-11_178.02_20m_2023-10-25,ARTC-11_178.02,0
ARTC-11,178.02,2023-11-27,null,2023-10-26,33,ARTC-11_178.02_20m_2023-10-26,ARTC-11_178.02,0
ARTC-11,178.02,2023-11-27,null,2023-10-27,32,ARTC-11_178.02_20m_2023-10-27,ARTC-11_178.02,0
ARTC-11,178.02,2023-11-27,null,2023-10-28,31,ARTC-11_178.02_20m_2023-10-28,ARTC-11_178.02,0
ARTC-11,178.02,2023-11-27,null,2023-10-29,30,ARTC-11_178.02_20m_2023-10-29,ARTC-11_178.02,0
ARTC-11,178.02,2023-11-27,null,2023-10-30,29,ARTC-11_178.02_20m_2023-10-30,ARTC-11_178.02,1
ARTC-11,178.02,2023-11-27,null,2023-10-31,28,ARTC-11_178.02_20m_2023-10-31,ARTC-11_178.02,1
ARTC-11,178.02,2023-11-27,null,2023-11-01,27,ARTC-11_178.02_20m_2023-11-01,ARTC-11_178.02,1
ARTC-11,178.02,2023-11-27,null,2023-11-02,26,ARTC-11_178.02_20m_2023-11-02,ARTC-11_178.02,1
ARTC-11,178.02,2023-11-27,null,2023-11-04,24,ARTC-11_178.02_20m_2023-11-04,ARTC-11_178.02,1
ARTC-11,178.02,2023-11-27,null,2023-11-07,21,ARTC-11_178.02_20m_2023-11-07,ARTC-11_178.02,1
ARTC-11,178.02,2023-11-27,null,2023-11-08,20,ARTC-11_178.02_20m_2023-11-08,ARTC-11_178.02,1
ARTC-11,178.02,2023-11-27,null,2023-11-09,19,ARTC-11_178.02_20m_2023-11-09,ARTC-11_178.02,1
ARTC-11,178.02,2023-11-27,null,2023-11-10,18,ARTC-11_178.02_20m_2023-11-10,ARTC-11_178.02,1
ARTC-11,178.02,2023-11-27,null,2023-11-11,17,ARTC-11_178.02_20m_2023-11-11,ARTC-11_178.02,1
ARTC-11,178.02,2023-11-27,null,2023-11-12,16,ARTC-11_178.02_20m_2023-11-12,ARTC-11_178.02,1
ARTC-11,178.02,2023-11-27,null,2023-11-13,15,ARTC-11_178.02_20m_2023-11-13,ARTC-11_178.02,1
ARTC-11,178.02,2023-11-27,null,2023-11-14,14,ARTC-11_178.02_20m_2023-11-14,ARTC-11_178.02,1
ARTC-11,178.02,2023-11-27,null,2023-11-15,13,ARTC-11_178.02_20m_2023-11-15,ARTC-11_178.02,1
ARTC-11,178.02,2023-11-27,null,2023-11-16,12,ARTC-11_178.02_20m_2023-11-16,ARTC-11_178.02,1
ARTC-11,178.02,2023-11-27,null,2023-11-17,11,ARTC-11_178.02_20m_2023-11-17,ARTC-11_178.02,1
ARTC-11,178.02,2023-11-27,null,2023-11-18,10,ARTC-11_178.02_20m_2023-11-18,ARTC-11_178.02,1
ARTC-11,178.02,2023-11-27,null,2023-11-19,9,ARTC-11_178.02_20m_2023-11-19,ARTC-11_178.02,1
ARTC-11,178.02,2023-11-27,null,2023-11-20,8,ARTC-11_178.02_20m_2023-11-20,ARTC-11_178.02,1
ARTC-11,178.02,2023-11-27,null,2023-11-21,7,ARTC-11_178.02_20m_2023-11-21,ARTC-11_178.02,1
ARTC-11,178.02,2023-11-27,null,2023-11-24,4,ARTC-11_178.02_20m_2023-11-24,ARTC-11_178.02,1
ARTC-11,178.02,2023-11-27,null,2023-11-25,3,ARTC-11_178.02_20m_2023-11-25,ARTC-11_178.02,1
ARTC-11,178.02,2023-11-27,null,2023-11-26,2,ARTC-11_178.02_20m_2023-11-26,ARTC-11_178.02,1
ARTC-11,178.02,2023-11-27,null,2023-11-27,1,ARTC-11_178.02_20m_2023-11-27,ARTC-11_178.02,1
ARTC-11,178.52,2023-07-17,null,2023-05-01,78,ARTC-11_178.52_20m_2023-05-01,ARTC-11_178.52,0
ARTC-11,178.52,2023-07-17,null,2023-05-03,76,ARTC-11_178.52_20m_2023-05-03,ARTC-11_178.52,0
ARTC-11,178.52,2023-07-17,null,2023-05-04,75,ARTC-11_178.52_20m_2023-05-04,ARTC-11_178.52,0
ARTC-11,178.52,2023-07-17,null,2023-05-05,74,ARTC-11_178.52_20m_2023-05-05,ARTC-11_178.52,0
ARTC-11,178.52,2023-07-17,null,2023-05-06,73,ARTC-11_178.52_20m_2023-05-06,ARTC-11_178.52,0
ARTC-11,178.52,2023-07-17,null,2023-05-07,72,ARTC-11_178.52_20m_2023-05-07,ARTC-11_178.52,0
ARTC-11,178.52,2023-07-17,null,2023-05-08,71,ARTC-11_178.52_20m_2023-05-08,ARTC-11_178.52,0
ARTC-11,178.52,2023-07-17,null,2023-05-10,69,ARTC-11_178.52_20m_2023-05-10,ARTC-11_178.52,0
ARTC-11,178.52,2023-07-17,null,2023-05-11,68,ARTC-11_178.52_20m_2023-05-11,ARTC-11_178.52,0
ARTC-11,178.52,2023-07-17,null,2023-05-12,67,ARTC-11_178.52_20m_2023-05-12,ARTC-11_178.52,0
ARTC-11,178.52,2023-07-17,null,2023-05-13,66,ARTC-11_178.52_20m_2023-05-13,ARTC-11_178.52,0
ARTC-11,178.52,2023-07-17,null,2023-05-14,65,ARTC-11_178.52_20m_2023-05-14,ARTC-11_178.52,0
ARTC-11,178.52,2023-07-17,null,2023-05-15,64,ARTC-11_178.52_20m_2023-05-15,ARTC-11_178.52,0
ARTC-11,178.52,2023-07-17,null,2023-05-16,63,ARTC-11_178.52_20m_2023-05-16,ARTC-11_178.52,0
ARTC-11,178.52,2023-07-17,null,2023-05-17,62,ARTC-11_178.52_20m_2023-05-17,ARTC-11_178.52,0
ARTC-11,178.52,2023-07-17,null,2023-05-18,61,ARTC-11_178.52_20m_2023-05-18,ARTC-11_178.52,0
ARTC-11,178.52,2023-07-17,null,2023-05-19,60,ARTC-11_178.52_20m_2023-05-19,ARTC-11_178.52,0
ARTC-11,178.52,2023-07-17,null,2023-05-20,59,ARTC-11_178.52_20m_2023-05-20,ARTC-11_178.52,0
ARTC-11,178.52,2023-07-17,null,2023-05-21,58,ARTC-11_178.52_20m_2023-05-21,ARTC-11_178.52,0
ARTC-11,178.52,2023-07-17,null,2023-05-22,57,ARTC-11_178.52_20m_2023-05-22,ARTC-11_178.52,0
ARTC-11,178.52,2023-07-17,null,2023-06-02,46,ARTC-11_178.52_20m_2023-06-02,ARTC-11_178.52,0
ARTC-11,178.52,2023-07-17,null,2023-06-03,45,ARTC-11_178.52_20m_2023-06-03,ARTC-11_178.52,0
ARTC-11,178.52,2023-07-17,null,2023-06-04,44,ARTC-11_178.52_20m_2023-06-04,ARTC-11_178.52,0
ARTC-11,178.52,2023-07-17,null,2023-06-05,43,ARTC-11_178.52_20m_2023-06-05,ARTC-11_178.52,0
ARTC-11,178.52,2023-07-17,null,2023-06-06,42,ARTC-11_178.52_20m_2023-06-06,ARTC-11_178.52,0
ARTC-11,178.52,2023-07-17,null,2023-06-07,41,ARTC-11_178.52_20m_2023-06-07,ARTC-11_178.52,0
ARTC-11,178.52,2023-07-17,null,2023-06-08,40,ARTC-11_178.52_20m_2023-06-08,ARTC-11_178.52,0
ARTC-11,178.52,2023-07-17,null,2023-06-09,39,ARTC-11_178.52_20m_2023-06-09,ARTC-11_178.52,0
ARTC-11,178.52,2023-07-17,null,2023-06-10,38,ARTC-11_178.52_20m_2023-06-10,ARTC-11_178.52,0
ARTC-11,178.52,2023-07-17,null,2023-06-11,37,ARTC-11_178.52_20m_2023-06-11,ARTC-11_178.52,0
ARTC-11,178.52,2023-07-17,null,2023-06-12,36,ARTC-11_178.52_20m_2023-06-12,ARTC-11_178.52,0
ARTC-11,178.52,2023-07-17,null,2023-06-13,35,ARTC-11_178.52_20m_2023-06-13,ARTC-11_178.52,0
ARTC-11,178.52,2023-07-17,null,2023-06-14,34,ARTC-11_178.52_20m_2023-06-14,ARTC-11_178.52,0
ARTC-11,178.52,2023-07-17,null,2023-06-15,33,ARTC-11_178.52_20m_2023-06-15,ARTC-11_178.52,0
ARTC-11,178.52,2023-07-17,null,2023-06-17,31,ARTC-11_178.52_20m_2023-06-17,ARTC-11_178.52,0
ARTC-11,178.52,2023-07-17,null,2023-06-18,30,ARTC-11_178.52_20m_2023-06-18,ARTC-11_178.52,0
ARTC-11,178.52,2023-07-17,null,2023-06-19,29,ARTC-11_178.52_20m_2023-06-19,ARTC-11_178.52,1
ARTC-11,178.52,2023-07-17,null,2023-06-20,28,ARTC-11_178.52_20m_2023-06-20,ARTC-11_178.52,1
ARTC-11,178.52,2023-07-17,null,2023-06-21,27,ARTC-11_178.52_20m_2023-06-21,ARTC-11_178.52,1
ARTC-11,178.52,2023-07-17,null,2023-06-22,26,ARTC-11_178.52_20m_2023-06-22,ARTC-11_178.52,1
ARTC-11,178.52,2023-07-17,null,2023-06-23,25,ARTC-11_178.52_20m_2023-06-23,ARTC-11_178.52,1
ARTC-11,178.52,2023-07-17,null,2023-06-24,24,ARTC-11_178.52_20m_2023-06-24,ARTC-11_178.52,1
ARTC-11,178.52,2023-07-17,null,2023-06-25,23,ARTC-11_178.52_20m_2023-06-25,ARTC-11_178.52,1
ARTC-11,178.52,2023-07-17,null,2023-06-26,22,ARTC-11_178.52_20m_2023-06-26,ARTC-11_178.52,1
ARTC-11,178.52,2023-07-17,null,2023-06-27,21,ARTC-11_178.52_20m_2023-06-27,ARTC-11_178.52,1
ARTC-11,178.52,2023-07-17,null,2023-06-28,20,ARTC-11_178.52_20m_2023-06-28,ARTC-11_178.52,1
ARTC-11,178.52,2023-07-17,null,2023-06-29,19,ARTC-11_178.52_20m_2023-06-29,ARTC-11_178.52,1
ARTC-11,178.52,2023-07-17,null,2023-06-30,18,ARTC-11_178.52_20m_2023-06-30,ARTC-11_178.52,1
ARTC-11,178.52,2023-07-17,null,2023-07-01,17,ARTC-11_178.52_20m_2023-07-01,ARTC-11_178.52,1
ARTC-11,178.52,2023-07-17,null,2023-07-02,16,ARTC-11_178.52_20m_2023-07-02,ARTC-11_178.52,1
ARTC-11,178.52,2023-07-17,null,2023-07-03,15,ARTC-11_178.52_20m_2023-07-03,ARTC-11_178.52,1
ARTC-11,178.52,2023-07-17,null,2023-07-04,14,ARTC-11_178.52_20m_2023-07-04,ARTC-11_178.52,1
ARTC-11,178.52,2023-07-17,null,2023-07-05,13,ARTC-11_178.52_20m_2023-07-05,ARTC-11_178.52,1
ARTC-11,178.52,2023-07-17,null,2023-07-06,12,ARTC-11_178.52_20m_2023-07-06,ARTC-11_178.52,1
ARTC-11,178.52,2023-07-17,null,2023-07-07,11,ARTC-11_178.52_20m_2023-07-07,ARTC-11_178.52,1
ARTC-11,178.52,2023-07-17,null,2023-07-09,9,ARTC-11_178.52_20m_2023-07-09,ARTC-11_178.52,1
ARTC-11,178.52,2023-07-17,null,2023-07-10,8,ARTC-11_178.52_20m_2023-07-10,ARTC-11_178.52,1
ARTC-11,178.52,2023-07-17,null,2023-07-11,7,ARTC-11_178.52_20m_2023-07-11,ARTC-11_178.52,1
ARTC-11,178.52,2023-07-17,null,2023-07-12,6,ARTC-11_178.52_20m_2023-07-12,ARTC-11_178.52,1
ARTC-11,178.52,2023-07-17,null,2023-07-13,5,ARTC-11_178.52_20m_2023-07-13,ARTC-11_178.52,1
ARTC-11,178.52,2023-07-17,null,2023-07-14,4,ARTC-11_178.52_20m_2023-07-14,ARTC-11_178.52,1
ARTC-11,178.52,2023-07-17,null,2023-07-15,3,ARTC-11_178.52_20m_2023-07-15,ARTC-11_178.52,1
ARTC-11,178.52,2023-07-17,null,2023-07-16,2,ARTC-11_178.52_20m_2023-07-16,ARTC-11_178.52,1
ARTC-11,178.52,2023-07-17,null,2023-07-17,1,ARTC-11_178.52_20m_2023-07-17,ARTC-11_178.52,1
ARTC-11,182.42,2023-07-25,2022-03-06,2023-05-01,86,ARTC-11_182.42_20m_2023-05-01,ARTC-11_182.42,0
ARTC-11,182.42,2023-07-25,2022-03-06,2023-05-03,84,ARTC-11_182.42_20m_2023-05-03,ARTC-11_182.42,0
ARTC-11,182.42,2023-07-25,2022-03-06,2023-05-04,83,ARTC-11_182.42_20m_2023-05-04,ARTC-11_182.42,0
ARTC-11,182.42,2023-07-25,2022-03-06,2023-05-05,82,ARTC-11_182.42_20m_2023-05-05,ARTC-11_182.42,0
ARTC-11,182.42,2023-07-25,2022-03-06,2023-05-06,81,ARTC-11_182.42_20m_2023-05-06,ARTC-11_182.42,0
ARTC-11,182.42,2023-07-25,2022-03-06,2023-05-07,80,ARTC-11_182.42_20m_2023-05-07,ARTC-11_182.42,0
ARTC-11,182.42,2023-07-25,2022-03-06,2023-05-08,79,ARTC-11_182.42_20m_2023-05-08,ARTC-11_182.42,0
ARTC-11,182.42,2023-07-25,2022-03-06,2023-05-10,77,ARTC-11_182.42_20m_2023-05-10,ARTC-11_182.42,0
ARTC-11,182.42,2023-07-25,2022-03-06,2023-05-11,76,ARTC-11_182.42_20m_2023-05-11,ARTC-11_182.42,0
ARTC-11,182.42,2023-07-25,2022-03-06,2023-05-12,75,ARTC-11_182.42_20m_2023-05-12,ARTC-11_182.42,0
ARTC-11,182.42,2023-07-25,2022-03-06,2023-05-13,74,ARTC-11_182.42_20m_2023-05-13,ARTC-11_182.42,0
ARTC-11,182.42,2023-07-25,2022-03-06,2023-05-14,73,ARTC-11_182.42_20m_2023-05-14,ARTC-11_182.42,0
ARTC-11,182.42,2023-07-25,2022-03-06,2023-05-15,72,ARTC-11_182.42_20m_2023-05-15,ARTC-11_182.42,0
ARTC-11,182.42,2023-07-25,2022-03-06,2023-05-16,71,ARTC-11_182.42_20m_2023-05-16,ARTC-11_182.42,0
ARTC-11,182.42,2023-07-25,2022-03-06,2023-05-17,70,ARTC-11_182.42_20m_2023-05-17,ARTC-11_182.42,0
ARTC-11,182.42,2023-07-25,2022-03-06,2023-05-18,69,ARTC-11_182.42_20m_2023-05-18,ARTC-11_182.42,0
ARTC-11,182.42,2023-07-25,2022-03-06,2023-05-19,68,ARTC-11_182.42_20m_2023-05-19,ARTC-11_182.42,0
ARTC-11,182.42,2023-07-25,2022-03-06,2023-05-20,67,ARTC-11_182.42_20m_2023-05-20,ARTC-11_182.42,0
ARTC-11,182.42,2023-07-25,2022-03-06,2023-05-21,66,ARTC-11_182.42_20m_2023-05-21,ARTC-11_182.42,0
ARTC-11,182.42,2023-07-25,2022-03-06,2023-05-22,65,ARTC-11_182.42_20m_2023-05-22,ARTC-11_182.42,0
ARTC-11,182.42,2023-07-25,2022-03-06,2023-06-02,54,ARTC-11_182.42_20m_2023-06-02,ARTC-11_182.42,0
ARTC-11,182.42,2023-07-25,2022-03-06,2023-06-03,53,ARTC-11_182.42_20m_2023-06-03,ARTC-11_182.42,0
ARTC-11,182.42,2023-07-25,2022-03-06,2023-06-04,52,ARTC-11_182.42_20m_2023-06-04,ARTC-11_182.42,0
ARTC-11,182.42,2023-07-25,2022-03-06,2023-06-05,51,ARTC-11_182.42_20m_2023-06-05,ARTC-11_182.42,0
ARTC-11,182.42,2023-07-25,2022-03-06,2023-06-06,50,ARTC-11_182.42_20m_2023-06-06,ARTC-11_182.42,0
ARTC-11,182.42,2023-07-25,2022-03-06,2023-06-07,49,ARTC-11_182.42_20m_2023-06-07,ARTC-11_182.42,0
ARTC-11,182.42,2023-07-25,2022-03-06,2023-06-08,48,ARTC-11_182.42_20m_2023-06-08,ARTC-11_182.42,0
ARTC-11,182.42,2023-07-25,2022-03-06,2023-06-09,47,ARTC-11_182.42_20m_2023-06-09,ARTC-11_182.42,0
ARTC-11,182.42,2023-07-25,2022-03-06,2023-06-10,46,ARTC-11_182.42_20m_2023-06-10,ARTC-11_182.42,0
ARTC-11,182.42,2023-07-25,2022-03-06,2023-06-11,45,ARTC-11_182.42_20m_2023-06-11,ARTC-11_182.42,0
ARTC-11,182.42,2023-07-25,2022-03-06,2023-06-12,44,ARTC-11_182.42_20m_2023-06-12,ARTC-11_182.42,0
ARTC-11,182.42,2023-07-25,2022-03-06,2023-06-13,43,ARTC-11_182.42_20m_2023-06-13,ARTC-11_182.42,0
ARTC-11,182.42,2023-07-25,2022-03-06,2023-06-14,42,ARTC-11_182.42_20m_2023-06-14,ARTC-11_182.42,0
ARTC-11,182.42,2023-07-25,2022-03-06,2023-06-15,41,ARTC-11_182.42_20m_2023-06-15,ARTC-11_182.42,0
ARTC-11,182.42,2023-07-25,2022-03-06,2023-06-17,39,ARTC-11_182.42_20m_2023-06-17,ARTC-11_182.42,0
ARTC-11,182.42,2023-07-25,2022-03-06,2023-06-18,38,ARTC-11_182.42_20m_2023-06-18,ARTC-11_182.42,0
ARTC-11,182.42,2023-07-25,2022-03-06,2023-06-19,37,ARTC-11_182.42_20m_2023-06-19,ARTC-11_182.42,0
ARTC-11,182.42,2023-07-25,2022-03-06,2023-06-20,36,ARTC-11_182.42_20m_2023-06-20,ARTC-11_182.42,0
ARTC-11,182.42,2023-07-25,2022-03-06,2023-06-21,35,ARTC-11_182.42_20m_2023-06-21,ARTC-11_182.42,0
ARTC-11,182.42,2023-07-25,2022-03-06,2023-06-22,34,ARTC-11_182.42_20m_2023-06-22,ARTC-11_182.42,0
ARTC-11,182.42,2023-07-25,2022-03-06,2023-06-23,33,ARTC-11_182.42_20m_2023-06-23,ARTC-11_182.42,0
ARTC-11,182.42,2023-07-25,2022-03-06,2023-06-24,32,ARTC-11_182.42_20m_2023-06-24,ARTC-11_182.42,0
ARTC-11,182.42,2023-07-25,2022-03-06,2023-06-25,31,ARTC-11_182.42_20m_2023-06-25,ARTC-11_182.42,0
ARTC-11,182.42,2023-07-25,2022-03-06,2023-06-26,30,ARTC-11_182.42_20m_2023-06-26,ARTC-11_182.42,0
ARTC-11,182.42,2023-07-25,2022-03-06,2023-06-27,29,ARTC-11_182.42_20m_2023-06-27,ARTC-11_182.42,1
ARTC-11,182.42,2023-07-25,2022-03-06,2023-06-28,28,ARTC-11_182.42_20m_2023-06-28,ARTC-11_182.42,1
ARTC-11,182.42,2023-07-25,2022-03-06,2023-06-29,27,ARTC-11_182.42_20m_2023-06-29,ARTC-11_182.42,1
ARTC-11,182.42,2023-07-25,2022-03-06,2023-06-30,26,ARTC-11_182.42_20m_2023-06-30,ARTC-11_182.42,1
ARTC-11,182.42,2023-07-25,2022-03-06,2023-07-01,25,ARTC-11_182.42_20m_2023-07-01,ARTC-11_182.42,1
ARTC-11,182.42,2023-07-25,2022-03-06,2023-07-02,24,ARTC-11_182.42_20m_2023-07-02,ARTC-11_182.42,1
ARTC-11,182.42,2023-07-25,2022-03-06,2023-07-03,23,ARTC-11_182.42_20m_2023-07-03,ARTC-11_182.42,1
ARTC-11,182.42,2023-07-25,2022-03-06,2023-07-04,22,ARTC-11_182.42_20m_2023-07-04,ARTC-11_182.42,1
ARTC-11,182.42,2023-07-25,2022-03-06,2023-07-05,21,ARTC-11_182.42_20m_2023-07-05,ARTC-11_182.42,1
ARTC-11,182.42,2023-07-25,2022-03-06,2023-07-06,20,ARTC-11_182.42_20m_2023-07-06,ARTC-11_182.42,1
ARTC-11,182.42,2023-07-25,2022-03-06,2023-07-07,19,ARTC-11_182.42_20m_2023-07-07,ARTC-11_182.42,1
ARTC-11,182.42,2023-07-25,2022-03-06,2023-07-09,17,ARTC-11_182.42_20m_2023-07-09,ARTC-11_182.42,1
ARTC-11,182.42,2023-07-25,2022-03-06,2023-07-10,16,ARTC-11_182.42_20m_2023-07-10,ARTC-11_182.42,1
ARTC-11,182.42,2023-07-25,2022-03-06,2023-07-11,15,ARTC-11_182.42_20m_2023-07-11,ARTC-11_182.42,1
ARTC-11,182.42,2023-07-25,2022-03-06,2023-07-12,14,ARTC-11_182.42_20m_2023-07-12,ARTC-11_182.42,1
ARTC-11,182.42,2023-07-25,2022-03-06,2023-07-13,13,ARTC-11_182.42_20m_2023-07-13,ARTC-11_182.42,1
ARTC-11,182.42,2023-07-25,2022-03-06,2023-07-14,12,ARTC-11_182.42_20m_2023-07-14,ARTC-11_182.42,1
ARTC-11,182.42,2023-07-25,2022-03-06,2023-07-15,11,ARTC-11_182.42_20m_2023-07-15,ARTC-11_182.42,1
ARTC-11,182.42,2023-07-25,2022-03-06,2023-07-16,10,ARTC-11_182.42_20m_2023-07-16,ARTC-11_182.42,1
ARTC-11,182.42,2023-07-25,2022-03-06,2023-07-17,9,ARTC-11_182.42_20m_2023-07-17,ARTC-11_182.42,1
ARTC-11,182.42,2023-07-25,2022-03-06,2023-07-18,8,ARTC-11_182.42_20m_2023-07-18,ARTC-11_182.42,1
ARTC-11,182.42,2023-07-25,2022-03-06,2023-07-19,7,ARTC-11_182.42_20m_2023-07-19,ARTC-11_182.42,1
ARTC-11,182.42,2023-07-25,2022-03-06,2023-07-20,6,ARTC-11_182.42_20m_2023-07-20,ARTC-11_182.42,1
ARTC-11,182.42,2023-07-25,2022-03-06,2023-07-21,5,ARTC-11_182.42_20m_2023-07-21,ARTC-11_182.42,1
ARTC-11,182.42,2023-07-25,2022-03-06,2023-07-22,4,ARTC-11_182.42_20m_2023-07-22,ARTC-11_182.42,1
ARTC-11,182.42,2023-07-25,2022-03-06,2023-07-23,3,ARTC-11_182.42_20m_2023-07-23,ARTC-11_182.42,1
ARTC-11,182.42,2023-07-25,2022-03-06,2023-07-24,2,ARTC-11_182.42_20m_2023-07-24,ARTC-11_182.42,1
ARTC-11,182.42,2023-07-25,2022-03-06,2023-07-25,1,ARTC-11_182.42_20m_2023-07-25,ARTC-11_182.42,1
ARTC-11,183.04,2023-08-14,2023-07-25,2023-07-26,20,ARTC-11_183.04_20m_2023-07-26,ARTC-11_183.04,1
ARTC-11,183.04,2023-08-14,2023-07-25,2023-07-27,19,ARTC-11_183.04_20m_2023-07-27,ARTC-11_183.04,1
ARTC-11,183.04,2023-08-14,2023-07-25,2023-07-28,18,ARTC-11_183.04_20m_2023-07-28,ARTC-11_183.04,1
ARTC-11,183.04,2023-08-14,2023-07-25,2023-07-29,17,ARTC-11_183.04_20m_2023-07-29,ARTC-11_183.04,1
ARTC-11,183.04,2023-08-14,2023-07-25,2023-07-30,16,ARTC-11_183.04_20m_2023-07-30,ARTC-11_183.04,1
ARTC-11,183.04,2023-08-14,2023-07-25,2023-07-31,15,ARTC-11_183.04_20m_2023-07-31,ARTC-11_183.04,1
ARTC-11,183.04,2023-08-14,2023-07-25,2023-08-01,14,ARTC-11_183.04_20m_2023-08-01,ARTC-11_183.04,1
ARTC-11,183.04,2023-08-14,2023-07-25,2023-08-02,13,ARTC-11_183.04_20m_2023-08-02,ARTC-11_183.04,1
ARTC-11,183.04,2023-08-14,2023-07-25,2023-08-03,12,ARTC-11_183.04_20m_2023-08-03,ARTC-11_183.04,1
ARTC-11,183.04,2023-08-14,2023-07-25,2023-08-04,11,ARTC-11_183.04_20m_2023-08-04,ARTC-11_183.04,1
ARTC-11,183.04,2023-08-14,2023-07-25,2023-08-08,7,ARTC-11_183.04_20m_2023-08-08,ARTC-11_183.04,1
ARTC-11,183.04,2023-08-14,2023-07-25,2023-08-09,6,ARTC-11_183.04_20m_2023-08-09,ARTC-11_183.04,1
ARTC-11,183.04,2023-08-14,2023-07-25,2023-08-10,5,ARTC-11_183.04_20m_2023-08-10,ARTC-11_183.04,1
ARTC-11,183.04,2023-08-14,2023-07-25,2023-08-11,4,ARTC-11_183.04_20m_2023-08-11,ARTC-11_183.04,1
ARTC-11,183.04,2023-08-14,2023-07-25,2023-08-12,3,ARTC-11_183.04_20m_2023-08-12,ARTC-11_183.04,1
ARTC-11,183.04,2023-08-14,2023-07-25,2023-08-13,2,ARTC-11_183.04_20m_2023-08-13,ARTC-11_183.04,1
ARTC-11,183.04,2023-08-14,2023-07-25,2023-08-14,1,ARTC-11_183.04_20m_2023-08-14,ARTC-11_183.04,1
ARTC-11,183.04,2023-07-25,null,2023-05-01,86,ARTC-11_183.04_20m_2023-05-01,ARTC-11_183.04,0
